year,date,state,state_po,state_fips,state_cen,state_ic,county_name,county_fips,office,candidate,party_detailed,party_simplified,writein,candidatevotes,totalvotes,unofficial,stage,special,mode,version
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,72.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,145.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,14.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,73.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,146.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,9.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,63.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,143.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,DANNY NIEDERBERGER,INDEPENDENT,OTHER,True,2.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,20.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,64.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,228.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,18.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,102.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,289.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,29.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,109.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,403.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,14.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,78.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,175.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,9.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,38.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,104.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,10.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,69.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,142.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,18.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,93.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,200.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,4.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,22.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,64.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,8.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,77.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,172.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,9.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,44.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,84.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,6.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,70.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,103.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,15.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,69.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,193.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,25.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,108.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,201.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,15.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,85.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,284.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,31.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,91.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,257.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,9.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,36.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,142.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,13.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,128.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,275.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,DANNY NIEDERBERGER,INDEPENDENT,OTHER,True,2.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,30.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,159.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,326.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,26.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,92.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,170.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,9.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,45.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,112.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,11.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,80.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,132.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,21.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,112.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,211.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,49.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,124.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,354.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,26.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,112.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,257.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,13.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,143.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,297.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,21.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,177.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,295.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,26.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,110.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,173.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,13.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,103.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,197.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,22.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,136.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,283.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,13.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,132.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,263.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,DANNY NIEDERBERGER,INDEPENDENT,OTHER,True,1.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,21.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,135.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,297.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,8.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,89.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,192.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,21.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,151.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MADISON,18095.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,355.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARION,18097.0,US SENATE,DANNY NIEDERBERGER,INDEPENDENT,OTHER,True,85.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARION,18097.0,US SENATE,DAVID G. STORER,INDEPENDENT,OTHER,True,1.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARION,18097.0,US SENATE,HANEEFAH KHAALIQ,INDEPENDENT,OTHER,True,44.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARION,18097.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,8963.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARION,18097.0,US SENATE,PHILLIP BEACHY,INDEPENDENT,OTHER,True,2.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARION,18097.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,136473.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARION,18097.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,78138.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARSHALL,18099.0,US SENATE,DANNY NIEDERBERGER,INDEPENDENT,OTHER,True,11.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARSHALL,18099.0,US SENATE,DAVID G. STORER,INDEPENDENT,OTHER,True,1.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARSHALL,18099.0,US SENATE,HANEEFAH KHAALIQ,INDEPENDENT,OTHER,True,1.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARSHALL,18099.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,318.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARSHALL,18099.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,2979.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARSHALL,18099.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,9471.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARTIN,18101.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,3.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARTIN,18101.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,11.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARTIN,18101.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,42.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARTIN,18101.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,2.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARTIN,18101.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,14.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARTIN,18101.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,42.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARTIN,18101.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,6.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARTIN,18101.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,29.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARTIN,18101.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,134.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARTIN,18101.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,17.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARTIN,18101.0,US SENATE,"THOMAS M. MCDERMOTT, JR.",DEMOCRAT,DEMOCRAT,False,50.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARTIN,18101.0,US SENATE,TODD YOUNG,REPUBLICAN,REPUBLICAN,False,188.0,1859851,False,GEN,False,TOTAL,20230920
2022,2022-11-08,INDIANA,IN,18,32,22,MARTIN,18101.0,US SENATE,JAMES M. SCENIAK,LIBERTARIAN,LIBERTARIAN,False,13.0,1859851,False,GEN,False,TOTAL,20230920
